Player ID,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Player Link
49296448,335,Joshua Kimmich,de GER,MF,de Bayern Munich,27,1995,9,9,810,9.0,1,3,4,0,1,1,3,0,1.7,0.9,2.5,3.4,8,82,5,0.11,0.33,0.44,0.00,0.33,0.19,0.28,0.46,0.10,0.38,Matches,https://fbref.com/en/players/49296448/Joshua-Kimmich
aef6e670,336,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,26,1995,3,1,147,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/aef6e670/Presnel-Kimpembe
82c615f8,337,Leon King,sct SCO,DF,sct Rangers,18,2004,6,3,374,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,11,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,https://fbref.com/en/players/82c615f8/Leon-King
8b8a56ce,338,Simon Kjær,dk DEN,DF,it Milan,33,1989,6,6,508,5.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,2,14,0,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches,https://fbref.com/en/players/8b8a56ce/Simon-Kjaer
2b0852db,339,Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,19,2003,6,6,495,5.5,0,0,0,0,0,0,0,0,0.6,0.6,1.4,2.0,14,17,16,0.00,0.00,0.00,0.00,0.00,0.11,0.25,0.36,0.11,0.36,Matches,https://fbref.com/en/players/2b0852db/Maurits-Kjaergaard
15fd5593,340,Davy Klaassen,nl NED,MF,nl Ajax,29,1993,5,2,212,2.4,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,0,2,7,0.42,0.00,0.42,0.42,0.42,0.03,0.06,0.09,0.03,0.09,Matches,https://fbref.com/en/players/15fd5593/Davy-Klaassen
c2a30c01,341,Jan Kliment,cz CZE,FW,cz Viktoria Plzeň,28,1993,1,0,45,0.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,2,2,2.00,0.00,2.00,2.00,2.00,0.21,0.00,0.21,0.21,0.21,Matches,https://fbref.com/en/players/c2a30c01/Jan-Kliment
ca8033cb,342,Lukas Klostermann,de GER,DF,de RB Leipzig,26,1996,2,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/ca8033cb/Lukas-Klostermann
19a967ab,343,Ansgar Knauff,de GER,"DF,FW",de Eint Frankfurt,20,2002,6,3,293,3.3,0,1,1,0,0,0,0,0,0.5,0.5,0.5,1.0,10,7,9,0.00,0.31,0.31,0.00,0.31,0.16,0.14,0.30,0.16,0.30,Matches,https://fbref.com/en/players/19a967ab/Ansgar-Knauff
cd59b9df,344,Gregor Kobel,ch SUI,GK,de Dortmund,24,1997,4,4,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
ff74841d,345,Philipp Köhn,ch SUI,GK,at RB Salzburg,24,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/ff74841d/Philipp-Kohn
6747869d,346,Sekou Koita,ml MLI,FW,at RB Salzburg,22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches,https://fbref.com/en/players/6747869d/Sekou-Koita
55126f3b,347,Koke,es ESP,MF,es Atlético Madrid,30,1992,4,4,329,3.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,1,23,7,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches,https://fbref.com/en/players/55126f3b/Koke
3935e52e,348,Sead Kolašinac,ba BIH,DF,fr Marseille,29,1993,4,1,151,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,5,10,8,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches,https://fbref.com/en/players/3935e52e/Sead-Kolasinac
c0b3669f,349,Randal Kolo Muani,fr FRA,FW,de Eint Frankfurt,23,1998,7,7,515,5.7,2,0,2,2,0,0,1,1,1.4,1.4,0.2,1.6,11,3,36,0.35,0.00,0.35,0.35,0.35,0.24,0.04,0.28,0.24,0.28,Matches,https://fbref.com/en/players/c0b3669f/Randal-Kolo-Muani
5ed9b537,350,Ibrahima Konaté,fr FRA,DF,eng Liverpool,23,1999,3,3,258,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches,https://fbref.com/en/players/5ed9b537/Ibrahima-Konate
cce181df,351,Geoffrey Kondogbia,cf CTA,MF,es Atlético Madrid,29,1993,3,2,225,2.5,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,15,2,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13,Matches,https://fbref.com/en/players/cce181df/Geoffrey-Kondogbia
aee634bf,352,Yukhym Konoplia,ua UKR,DF,ua Shakhtar,22,1999,5,5,418,4.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,6,14,12,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,https://fbref.com/en/players/aee634bf/Yukhym-Konoplia
6f639ec7,353,Jan Kopic,cz CZE,"FW,MF",cz Viktoria Plzeň,32,1990,2,2,81,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,4,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,https://fbref.com/en/players/6f639ec7/Jan-Kopic
1f3afdcb,354,Odilon Kossonou,ci CIV,DF,de Leverkusen,21,2001,5,5,428,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,26,4,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,https://fbref.com/en/players/1f3afdcb/Odilon-Kossonou
b1cd37e6,355,Filip Kostić,rs SRB,"DF,FW",it Juventus,29,1992,6,5,428,4.8,0,1,1,0,0,0,0,0,0.4,0.4,1.3,1.7,25,15,57,0.00,0.21,0.21,0.00,0.21,0.08,0.28,0.36,0.08,0.36,Matches,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
da974c7b,356,Kalidou Koulibaly,sn SEN,DF,eng Chelsea,31,1991,7,7,568,6.3,0,0,0,0,0,0,2,0,0.5,0.5,0.5,1.0,8,26,0,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15,Matches,https://fbref.com/en/players/da974c7b/Kalidou-Koulibaly
4d1666ff,357,Jules Koundé,fr FRA,DF,es Barcelona,23,1998,3,3,246,2.7,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,6,28,4,0.00,0.37,0.37,0.00,0.37,0.00,0.04,0.04,0.00,0.04,Matches,https://fbref.com/en/players/4d1666ff/Jules-Kounde
79c0821a,358,Mateo Kovačić,hr CRO,MF,eng Chelsea,28,1994,8,8,621,6.9,1,0,1,1,0,0,2,0,0.3,0.3,0.8,1.1,10,52,9,0.14,0.00,0.14,0.14,0.14,0.04,0.12,0.16,0.04,0.16,Matches,https://fbref.com/en/players/79c0821a/Mateo-Kovacic
9606f0b2,359,Adam Kronus,,FW,cz Viktoria Plzeň,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,3.61,0.00,3.61,3.61,3.61,Matches,https://fbref.com/en/players/9606f0b2/Adam-Kronus
6ce1f46f,360,Toni Kroos,de GER,MF,es Real Madrid,32,1990,12,10,842,9.4,0,2,2,0,0,0,2,0,0.3,0.3,0.9,1.2,8,88,8,0.00,0.21,0.21,0.00,0.21,0.03,0.10,0.13,0.03,0.13,Matches,https://fbref.com/en/players/6ce1f46f/Toni-Kroos
817c6964,361,Rade Krunić,ba BIH,"MF,FW",it Milan,28,1993,11,9,823,9.1,1,0,1,1,0,0,4,0,0.9,0.9,0.0,0.9,8,27,11,0.11,0.00,0.11,0.11,0.11,0.10,0.00,0.10,0.10,0.10,Matches,https://fbref.com/en/players/817c6964/Rade-Krunic
47420f02,362,Dmytro Kryskiv,ua UKR,MF,ua Shakhtar,21,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/47420f02/Dmytro-Kryskiv
292a652a,363,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,31,1991,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/292a652a/Serhiy-Kryvtsov
df3cda47,364,Dejan Kulusevski,se SWE,"MF,DF",eng Tottenham,22,2000,4,2,200,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,8,5,27,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.21,0.09,0.21,Matches,https://fbref.com/en/players/df3cda47/Dejan-Kulusevski
dea88efd,365,Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,21,2001,9,9,692,7.7,2,4,6,1,1,3,0,0,5.7,3.3,2.4,5.7,52,19,82,0.26,0.52,0.78,0.13,0.65,0.74,0.31,1.05,0.44,0.74,Matches,https://fbref.com/en/players/dea88efd/Khvicha-Kvaratskhelia
c1b7847c,366,Konrad Laimer,at AUT,"MF,FW",de RB Leipzig,25,1997,3,3,261,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,5,6,8,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.20,0.07,0.20,Matches,https://fbref.com/en/players/c1b7847c/Konrad-Laimer
abe66106,367,Érik Lamela,ar ARG,"FW,MF",es Sevilla,30,1992,5,2,278,3.1,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.1,8,16,23,0.00,0.00,0.00,0.00,0.00,0.16,0.19,0.34,0.16,0.34,Matches,https://fbref.com/en/players/abe66106/Erik-Lamela
8e034340,368,Noa Lang,nl NED,FW,be Club Brugge,23,1999,4,4,290,3.2,0,0,0,0,0,1,1,0,0.8,0.1,0.1,0.2,15,12,25,0.00,0.00,0.00,0.00,0.00,0.26,0.04,0.31,0.02,0.06,Matches,https://fbref.com/en/players/8e034340/Noa-Lang
119b9a8e,369,Aymeric Laporte,es ESP,DF,eng Manchester City,28,1994,4,3,292,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,7,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,https://fbref.com/en/players/119b9a8e/Aymeric-Laporte
e7af9060,370,Cyle Larin,ca CAN,"FW,MF",be Club Brugge,27,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/e7af9060/Cyle-Larin
8b929ec2,371,Rasmus Lauritsen,dk DEN,DF,hr Dinamo Zagreb,26,1996,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/8b929ec2/Rasmus-Lauritsen
da9018ca,372,Neta Lavi,il ISR,MF,il Maccabi Haifa,25,1996,6,5,469,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,12,29,3,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches,https://fbref.com/en/players/da9018ca/Neta-Lavi
20730eae,373,Rafael Leão,pt POR,"FW,MF",it Milan,23,1999,11,11,907,10.1,1,4,5,1,0,0,0,0,1.6,1.6,2.7,4.2,40,24,67,0.10,0.40,0.50,0.10,0.50,0.16,0.26,0.42,0.16,0.42,Matches,https://fbref.com/en/players/20730eae/Rafael-Leao
4dbd0916,374,Thomas Lemar,fr FRA,MF,es Atlético Madrid,26,1995,2,1,104,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,7,4,0.00,0.00,0.00,0.00,0.00,0.05,0.21,0.26,0.05,0.26,Matches,https://fbref.com/en/players/4dbd0916/Thomas-Lemar
4f28a6ff,375,Clément Lenglet,fr FRA,DF,eng Tottenham,27,1995,7,6,508,5.6,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.6,10,27,10,0.18,0.00,0.18,0.18,0.18,0.03,0.07,0.11,0.03,0.11,Matches,https://fbref.com/en/players/4f28a6ff/Clement-Lenglet
bbd86530,376,Christopher Lenz,de GER,DF,de Eint Frankfurt,27,1994,5,4,225,2.5,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.4,3,3,11,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.18,0.11,0.18,Matches,https://fbref.com/en/players/bbd86530/Christopher-Lenz
1b82f8df,377,Lukas Lerager,dk DEN,MF,dk FC Copenhagen,29,1993,6,5,450,5.0,0,0,0,0,0,0,2,0,0.7,0.7,0.2,0.9,2,14,10,0.00,0.00,0.00,0.00,0.00,0.14,0.05,0.19,0.14,0.19,Matches,https://fbref.com/en/players/1b82f8df/Lukas-Lerager
8d78e732,378,Robert Lewandowski,pl POL,FW,es Barcelona,33,1988,5,5,441,4.9,5,0,5,5,0,0,0,0,3.2,3.2,0.7,3.8,11,18,46,1.02,0.00,1.02,1.02,1.02,0.64,0.13,0.78,0.64,0.78,Matches,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
b57e066e,379,Rico Lewis,eng ENG,DF,eng Manchester City,17,2004,2,1,119,1.3,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.3,4,1,8,0.76,0.00,0.76,0.76,0.76,0.21,0.04,0.25,0.21,0.25,Matches,https://fbref.com/en/players/b57e066e/Rico-Lewis
d6e53a3a,380,Matthijs de Ligt,nl NED,DF,de Bayern Munich,22,1999,7,7,614,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,28,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,https://fbref.com/en/players/d6e53a3a/Matthijs-de-Ligt
37dc1a48,381,Jesper Lindstrøm,dk DEN,"MF,FW",de Eint Frankfurt,22,2000,7,7,508,5.6,1,0,1,1,0,0,0,0,0.9,0.9,1.0,1.9,13,10,34,0.18,0.00,0.18,0.18,0.18,0.16,0.18,0.34,0.16,0.34,Matches,https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom
58f077c0,382,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,27,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/58f077c0/Dominik-Livakovic
99a8ddc9,383,Robert Ljubicic,at AUT,"FW,DF",hr Dinamo Zagreb,23,1999,6,6,540,6.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,21,32,25,0.17,0.00,0.17,0.17,0.17,0.05,0.01,0.06,0.05,0.06,Matches,https://fbref.com/en/players/99a8ddc9/Robert-Ljubicic
02c15616,384,Marcos Llorente,es ESP,"MF,FW",es Atlético Madrid,27,1995,3,3,212,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,9,14,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,https://fbref.com/en/players/02c15616/Marcos-Llorente
8f62b6ee,385,Hugo Lloris,fr FRA,GK,eng Tottenham,35,1986,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris
e9fda01d,386,Danny Loader,eng ENG,"FW,MF",pt Porto,21,2000,3,0,52,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,1,3,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.44,Matches,https://fbref.com/en/players/e9fda01d/Danny-Loader
e1cbb531,387,Stanislav Lobotka,sk SVK,MF,it Napoli,27,1994,10,10,873,9.7,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,13,44,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,https://fbref.com/en/players/e1cbb531/Stanislav-Lobotka
a8a874f1,388,Manuel Locatelli,it ITA,MF,it Juventus,24,1998,5,2,222,2.5,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,2,28,8,0.00,0.00,0.00,0.00,0.00,0.16,0.10,0.26,0.16,0.26,Matches,https://fbref.com/en/players/a8a874f1/Manuel-Locatelli
e97fd090,389,Ruben Loftus-Cheek,eng ENG,MF,eng Chelsea,26,1996,7,2,285,3.2,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,8,21,14,0.00,0.32,0.32,0.00,0.32,0.03,0.08,0.10,0.03,0.10,Matches,https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek
20b9f052,390,Pau López,es ESP,GK,fr Marseille,27,1994,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/20b9f052/Pau-Lopez
8e50599a,391,Alexander lowry,sct SCO,MF,sct Rangers,19,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/8e50599a/Alexander-lowry
a69e4806,392,Hirving Lozano,mx MEX,FW,it Napoli,27,1995,9,4,467,5.2,1,1,2,1,0,0,0,0,1.3,1.3,1.7,3.0,24,12,54,0.19,0.19,0.39,0.19,0.39,0.25,0.33,0.58,0.25,0.58,Matches,https://fbref.com/en/players/a69e4806/Hirving-Lozano
881cd6be,393,Florentino Luís,pt POR,MF,pt Benfica,22,1999,10,10,859,9.5,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,2,42,10,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,https://fbref.com/en/players/881cd6be/Florentino-Luis
5eae500a,394,Romelu Lukaku,be BEL,FW,it Inter,29,1993,8,0,185,2.1,3,1,4,2,1,1,1,0,2.7,1.9,0.6,2.5,9,9,19,1.46,0.49,1.95,0.97,1.46,1.29,0.31,1.60,0.91,1.22,Matches,https://fbref.com/en/players/5eae500a/Romelu-Lukaku
0df2b165,395,John Lundstram,eng ENG,"MF,DF",sct Rangers,28,1994,5,5,450,5.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,0,12,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,https://fbref.com/en/players/0df2b165/John-Lundstram
3061e1ec,396,Andriy Lunin,ua UKR,GK,es Real Madrid,23,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3061e1ec/Andriy-Lunin
7be09c86,397,Mahir Madatov,az AZE,FW,hr Dinamo Zagreb,25,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,0.06,0.65,0.72,0.06,0.72,Matches,https://fbref.com/en/players/7be09c86/Mahir-Madatov
395451fc,398,Daizen Maeda,jp JPN,FW,sct Celtic,24,1997,6,3,330,3.7,0,0,0,0,0,0,1,0,1.4,1.4,0.7,2.2,3,4,25,0.00,0.00,0.00,0.00,0.00,0.39,0.20,0.60,0.39,0.60,Matches,https://fbref.com/en/players/395451fc/Daizen-Maeda
892d5bb1,399,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,31,1991,9,6,506,5.6,3,2,5,2,1,3,0,0,3.5,1.1,1.8,2.9,25,15,63,0.53,0.36,0.89,0.36,0.71,0.62,0.32,0.94,0.20,0.52,Matches,https://fbref.com/en/players/892d5bb1/Riyad-Mahrez
fcb38f57,400,Mike Maignan,fr FRA,GK,it Milan,27,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/fcb38f57/Mike-Maignan
116c35df,401,Donyell Malen,nl NED,"FW,MF",de Dortmund,23,1999,6,2,248,2.8,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,7,6,17,0.00,0.00,0.00,0.00,0.00,0.33,0.03,0.37,0.33,0.37,Matches,https://fbref.com/en/players/116c35df/Donyell-Malen
c20bdcd7,402,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,28,1994,6,6,511,5.7,0,0,0,0,0,0,2,0,0.3,0.1,0.1,0.2,12,34,18,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.01,0.03,Matches,https://fbref.com/en/players/c20bdcd7/Reinildo-Mandava
c691bfe2,403,Sadio Mané,sn SEN,FW,de Bayern Munich,30,1992,9,6,552,6.1,3,1,4,3,0,0,0,0,1.9,1.9,0.9,2.8,27,38,67,0.49,0.16,0.65,0.49,0.65,0.31,0.15,0.46,0.31,0.46,Matches,https://fbref.com/en/players/c691bfe2/Sadio-Mane
7a20d90a,404,Iván Marcano,es ESP,DF,pt Porto,35,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,2,10,3,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.19,0.03,0.19,Matches,https://fbref.com/en/players/7a20d90a/Ivan-Marcano
133faa84,405,Marcão,br BRA,DF,es Sevilla,26,1996,3,3,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/133faa84/Marcao
f0da930c,406,José María Giménez,uy URU,DF,es Atlético Madrid,27,1995,5,5,401,4.5,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,2,16,1,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.14,0.11,0.14,Matches,https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez
5c4dc0ff,407,Mariano,do DOM,FW,es Real Madrid,28,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/5c4dc0ff/Mariano
148af9a8,408,Antonio Marin,hr CRO,FW,hr Dinamo Zagreb,21,2001,1,0,7,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/148af9a8/Antonio-Marin
f0021247,409,João Mário,pt POR,FW,pt Benfica,29,1993,10,10,861,9.6,6,2,8,1,5,5,2,0,4.7,0.7,2.8,3.5,25,56,71,0.63,0.21,0.84,0.10,0.31,0.49,0.29,0.77,0.07,0.36,Matches,https://fbref.com/en/players/f0021247/Joao-Mario
82a39b66,410,João Mário Lopes,pt POR,DF,pt Porto,22,2000,5,4,270,3.0,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,11,7,9,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13,Matches,https://fbref.com/en/players/82a39b66/Joao-Mario-Lopes
d5f2f82b,411,Marquinhos,br BRA,DF,fr Paris S-G,28,1994,8,8,653,7.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,17,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,https://fbref.com/en/players/d5f2f82b/Marquinhos
b4ecc6b6,412,José Marsà,es ESP,DF,pt Sporting CP,20,2002,2,0,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/b4ecc6b6/Jose-Marsa
f7036e1c,413,Lautaro Martínez,ar ARG,FW,it Inter,24,1997,13,12,997,11.1,3,3,6,3,0,0,3,0,2.9,2.9,1.8,4.7,11,28,50,0.27,0.27,0.54,0.27,0.54,0.26,0.17,0.43,0.26,0.43,Matches,https://fbref.com/en/players/f7036e1c/Lautaro-Martinez
f3945e07,414,Toni Martínez,es ESP,FW,pt Porto,25,1997,7,0,113,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,4,1,10,0.00,0.00,0.00,0.00,0.00,0.32,0.11,0.43,0.32,0.43,Matches,https://fbref.com/en/players/f3945e07/Toni-Martinez
55abe554,415,Clinton Mata,ao ANG,DF,be Club Brugge,29,1992,3,2,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,https://fbref.com/en/players/55abe554/Clinton-Mata
feb5d972,416,Pape Matar Sarr,sn SEN,MF,eng Tottenham,19,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.09,0.06,0.09,Matches,https://fbref.com/en/players/feb5d972/Pape-Matar-Sarr
b217ef29,417,Joël Matip,cm CMR,DF,eng Liverpool,30,1991,4,2,243,2.7,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,7,16,1,0.37,0.00,0.37,0.37,0.37,0.15,0.01,0.16,0.15,0.16,Matches,https://fbref.com/en/players/b217ef29/Joel-Matip
33144cc5,418,Rabbi Matondo,wls WAL,"MF,FW",sct Rangers,21,2000,5,0,97,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,0,10,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,https://fbref.com/en/players/33144cc5/Rabbi-Matondo
1adcf39e,419,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,26,1996,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/1adcf39e/Mykola-Matviyenko
826e8b63,420,Philipp Max,de GER,DF,de Eint Frankfurt,28,1993,2,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,5,9,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,https://fbref.com/en/players/826e8b63/Philipp-Max
